Timestamp,Temperature (°C),Humidity (%),CO2 (ppm),Oxygen (O2 %),UV Index,Solar Radiation (W/m²),Air Quality (AQI),GSR,Atmospheric Pressure (hPa)
2025-10-01 10:59:51,16.03,70.6,650.14,20.07,6.03,646.88,413.09,51.84,994.77
2025-10-01 10:59:56,21.21,63.68,1747.83,20.6,10.13,753.22,368.21,86.07,950.11
2025-10-01 11:00:01,16.76,38.85,1974.82,19.76,10.84,414.08,146.25,48.08,1002.78
2025-10-01 11:00:06,28.64,64.01,1672.3,19.31,9.73,240.86,202.9,43.5,972.02
2025-10-01 11:00:11,34.77,86.92,1259.53,20.62,3.88,13.37,229.4,35.91,1016.79
2025-10-01 11:00:16,33.53,70.27,1946.46,20.94,2.98,418.07,373.59,73.95,1049.32
2025-10-01 11:00:21,34.97,83.61,1834.28,19.69,9.28,390.28,489.99,1.19,1025.16
2025-10-01 11:00:26,28.53,38.86,1671.4,19.8,6.94,435.33,306.42,31.53,1005.39
2025-10-01 11:00:31,30.95,32.2,667.59,19.65,4.66,870.48,61.92,55.41,1017.65
2025-10-01 11:00:36,24.46,57.24,395.38,19.91,1.56,648.98,163.24,39.3,997.68
2025-10-01 11:00:41,25.98,74.26,1478.63,19.59,7.47,338.32,218.38,58.7,1026.72
2025-10-01 11:00:46,23.25,89.34,845.67,19.42,5.45,742.31,265.63,27.04,1031.63
2025-10-01 11:00:51,25.51,46.99,894.63,20.57,0.74,580.78,412.59,35.94,1039.42
2025-10-01 11:00:56,29.17,30.73,741.56,19.97,2.86,204.13,292.62,14.94,1036.43
2025-10-01 11:01:01,28.81,61.65,1518.81,20.12,0.69,895.37,366.08,73.08,1006.42
2025-10-01 11:01:06,15.42,44.32,1622.49,19.02,4.7,716.99,51.53,21.29,1036.8
2025-10-01 11:01:11,16.78,73.96,1039.3,20.52,5.11,701.4,85.89,54.92,1042.32
2025-10-01 11:01:16,18.36,58.74,484.4,19.59,3.02,929.81,6.01,13.25,966.37
2025-10-01 11:01:21,19.06,40.99,1898.97,20.5,2.92,131.32,377.18,77.07,1006.42
2025-10-01 11:01:26,27.89,57.06,614.27,20.91,5.75,571.35,93.11,99.98,1044.48
2025-10-01 11:01:31,21.12,81.4,1909.78,19.63,9.36,73.03,31.27,0.46,1006.71
2025-10-01 11:01:36,34.71,75.63,1868.01,20.63,8.08,906.52,228.29,12.61,1012.4
2025-10-01 11:01:41,26.14,44.35,1423.02,20.79,9.74,397.93,258.6,5.97,986.18
2025-10-01 11:01:46,21.84,57.43,1861.06,19.74,9.22,994.4,125.21,19.79,997.66
2025-10-01 11:01:51,18.11,41.31,858.49,20.2,4.39,600.92,286.42,0.85,964.52
2025-10-01 11:01:56,18.14,70.09,847.51,20.99,7.25,646.43,72.63,10.37,980.29
2025-10-01 11:02:01,26.77,59.0,712.9,19.7,1.97,235.59,166.67,76.78,956.8
2025-10-01 11:02:06,33.31,47.48,460.45,20.49,10.71,696.29,185.1,0.67,1044.48
2025-10-01 11:02:11,34.64,33.46,816.49,20.46,3.97,564.12,215.06,16.5,1010.03
2025-10-01 11:02:16,27.19,46.52,1682.89,20.99,5.42,955.48,264.02,37.9,1019.23
2025-10-01 11:02:21,26.66,69.56,1237.48,20.96,7.32,166.31,423.74,36.5,1021.91
2025-10-01 11:02:26,20.69,79.74,1857.69,20.46,3.46,126.39,147.79,6.78,1032.94
2025-10-01 11:02:31,16.98,41.54,492.17,20.6,8.76,247.46,35.35,21.17,957.69
2025-10-01 11:02:36,20.06,87.9,1335.98,19.14,8.07,405.92,464.18,29.18,1015.82
2025-10-01 11:02:41,22.75,65.06,1781.89,19.82,0.14,89.85,291.39,67.01,1004.4
2025-10-01 11:02:46,34.1,68.02,1112.58,20.63,10.31,53.76,187.0,53.32,1003.31
2025-10-01 11:02:51,22.64,36.77,1519.62,20.86,4.88,589.04,140.97,2.45,1029.45
2025-10-01 11:02:56,28.45,73.46,730.27,20.54,10.41,783.52,391.35,57.01,956.92
2025-10-01 11:03:01,16.31,46.77,1463.32,20.33,6.46,736.97,497.16,59.71,973.76
2025-10-01 11:03:06,26.4,56.6,640.95,20.36,2.84,269.82,279.11,2.88,958.69
2025-10-01 11:03:11,34.0,87.66,1108.89,19.9,3.62,927.47,39.62,75.76,971.64
2025-10-01 11:03:16,30.75,45.62,1392.88,20.44,4.23,932.8,396.35,85.13,956.58
2025-10-01 11:03:21,28.18,52.33,1958.46,20.93,4.01,379.66,33.61,71.92,952.39
2025-10-01 11:03:26,24.19,83.1,613.84,19.12,10.85,919.18,447.17,91.18,1008.29
2025-10-01 11:03:31,22.94,70.13,1219.04,19.78,9.56,370.33,10.11,21.22,951.58
2025-10-01 11:03:36,27.85,83.08,711.84,20.72,7.78,980.1,91.55,12.0,991.34
2025-10-01 11:03:41,22.89,80.2,1395.37,20.58,10.72,712.94,140.69,47.78,983.42
2025-10-01 11:03:46,24.82,39.67,1806.98,20.45,1.5,826.7,15.07,30.69,1048.39
2025-10-01 11:03:51,31.75,33.6,1387.06,20.0,5.6,561.6,423.65,43.43,1027.87
2025-10-01 11:03:56,18.18,84.01,1302.4,19.0,4.58,808.16,360.43,69.04,1029.14
2025-10-01 11:04:02,17.45,82.27,800.84,20.75,7.43,0.95,362.35,14.87,1005.92
2025-10-01 11:04:07,31.6,69.78,1299.7,20.17,9.73,893.29,325.33,58.44,999.79
2025-10-01 11:04:12,29.24,86.35,1959.15,20.65,5.54,773.05,195.7,92.67,1028.02
2025-10-01 11:04:17,21.34,59.79,1010.93,19.78,7.93,179.24,366.96,46.43,1013.22
2025-10-01 11:04:22,26.42,35.98,1549.33,19.64,8.56,149.2,332.63,25.15,1048.16
2025-10-01 11:04:27,31.86,30.94,852.8,19.05,9.97,962.22,27.04,93.15,993.49
2025-10-01 11:04:32,27.32,82.11,1282.53,20.23,1.44,596.66,233.93,49.4,988.97
2025-10-01 11:04:37,19.54,35.45,1411.95,19.88,9.04,663.47,72.44,63.76,1023.43
2025-10-01 11:04:42,30.82,73.79,1365.36,19.38,10.23,219.79,223.91,18.76,1032.2
2025-10-01 11:04:47,31.07,71.93,1126.98,19.04,5.89,95.74,428.51,65.2,951.41
2025-10-01 11:04:52,32.96,74.55,1750.85,19.44,1.89,643.61,438.35,9.61,1006.96
2025-10-01 11:04:57,17.97,76.62,1728.56,20.24,3.53,719.24,118.52,7.66,1040.51
2025-10-01 11:05:02,25.13,69.8,1273.62,19.27,3.77,124.34,455.62,75.97,1006.3
2025-10-01 11:05:07,26.36,43.51,1595.31,19.8,3.27,845.12,322.64,59.93,953.43
2025-10-01 11:05:12,19.95,38.27,1848.78,20.28,1.52,305.86,48.1,95.82,993.81
2025-10-01 11:05:17,34.2,72.33,963.61,20.52,3.95,897.25,159.85,48.05,992.37
2025-10-01 11:05:22,21.38,33.24,1371.3,19.74,5.02,339.12,104.96,79.77,956.82
2025-10-01 11:05:27,33.53,71.52,1414.95,20.22,9.49,578.9,206.61,95.33,990.62
2025-10-01 11:05:32,19.88,53.81,955.91,20.42,9.93,879.82,287.66,87.7,986.17
2025-10-01 11:05:37,29.87,75.0,599.86,20.59,0.07,753.27,0.43,78.89,1044.09
2025-10-01 11:05:42,33.56,81.02,1140.68,19.44,8.38,535.42,414.83,5.63,1024.51
2025-10-01 11:05:47,18.84,68.82,360.3,19.5,8.54,954.77,157.48,49.77,977.72
2025-10-01 11:05:52,17.87,72.26,478.15,19.78,1.87,453.26,274.93,98.12,953.45
2025-10-01 11:05:57,27.57,87.01,1144.09,20.05,4.15,358.85,356.05,73.56,1012.15
2025-10-01 11:06:02,31.93,71.55,1535.76,20.83,2.48,100.53,286.92,85.34,1027.94
2025-10-01 11:06:07,24.08,63.83,866.59,20.8,0.65,847.67,340.17,18.0,1010.34
2025-10-01 11:06:12,23.73,65.06,734.47,19.61,5.15,234.57,35.93,39.99,1005.63
2025-10-01 11:06:17,30.17,75.42,1923.44,19.07,7.4,717.07,124.69,60.4,958.14
2025-10-01 11:06:22,34.57,89.2,421.05,20.53,1.73,642.82,18.03,74.98,1031.77
2025-10-01 11:06:27,32.59,62.69,798.95,20.66,0.54,646.32,113.55,62.41,981.45
2025-10-01 11:06:32,24.09,67.15,732.72,20.94,0.83,447.62,413.59,69.99,1044.79
2025-10-01 11:06:37,33.04,68.53,1751.05,19.12,1.85,600.72,280.36,41.0,1045.96
2025-10-01 11:06:42,27.5,43.28,1747.68,20.03,3.05,85.82,33.88,39.43,971.27
2025-10-01 11:06:47,25.07,64.22,1095.53,20.14,9.5,549.02,248.04,51.0,993.71
2025-10-01 11:06:52,26.73,47.95,733.74,20.76,9.35,328.29,438.62,32.29,971.56
2025-10-01 11:06:57,15.14,41.36,783.09,20.85,1.95,939.78,69.1,98.16,1009.48
2025-10-01 11:07:02,28.43,61.02,938.87,19.62,0.21,706.12,340.03,68.97,1024.53
2025-10-01 11:07:07,21.75,81.65,1192.44,20.88,0.14,217.1,278.39,67.93,1024.82
2025-10-01 11:07:12,27.35,77.1,577.67,20.64,9.81,559.75,463.95,84.56,986.41
2025-10-01 11:07:17,27.75,57.78,1701.56,20.77,7.3,899.36,191.61,10.84,975.18
2025-10-01 11:07:22,32.18,32.49,452.97,19.32,2.38,556.5,105.23,60.24,1012.39
2025-10-01 11:07:27,17.4,46.04,503.0,20.21,8.9,809.64,95.78,71.06,1046.98
2025-10-01 11:07:32,28.8,44.24,898.22,19.36,3.82,489.99,82.95,14.07,994.07
2025-10-01 11:07:37,15.8,79.23,1522.78,20.88,4.73,774.44,160.16,54.54,999.8
2025-10-01 11:07:42,20.57,31.84,549.03,20.83,10.73,211.95,317.35,43.49,1038.5
2025-10-01 11:07:47,27.53,74.56,1678.94,20.24,1.79,878.23,111.8,4.66,962.5
2025-10-01 11:07:52,30.11,52.91,882.47,19.93,8.54,390.58,27.63,22.82,958.62
2025-10-01 11:07:57,27.3,57.51,775.08,20.11,7.15,197.15,492.57,60.35,996.91
2025-10-01 11:08:02,29.96,40.22,1911.75,20.44,0.29,750.71,275.47,91.47,980.03
2025-10-01 11:08:07,25.94,38.01,1549.16,19.91,10.33,137.03,456.5,17.29,1045.63
2025-10-01 11:08:12,24.17,60.19,1188.78,19.38,1.27,346.38,430.34,23.91,1037.33
2025-10-01 11:08:17,33.37,50.64,1881.75,20.01,5.86,837.23,241.97,35.39,955.89
2025-10-01 11:08:22,22.76,41.35,987.85,19.71,0.27,597.14,188.66,28.35,982.8
2025-10-01 11:08:27,22.54,55.77,1430.91,19.22,7.28,999.79,335.93,23.35,951.24
2025-10-01 11:08:32,15.08,36.48,1987.43,19.29,6.25,823.89,317.95,83.47,992.06
2025-10-01 11:08:37,27.66,65.02,1189.22,20.68,7.1,414.45,11.55,19.22,1022.44
2025-10-01 11:08:42,21.65,69.35,946.2,19.64,7.71,538.44,297.87,91.23,1004.51
2025-10-01 11:08:47,28.02,33.39,991.47,19.86,8.46,185.88,392.69,35.35,967.51
2025-10-01 11:08:52,17.03,48.75,1472.12,20.65,0.72,380.14,448.07,41.02,1007.44
2025-10-01 11:08:57,19.14,53.52,791.54,20.08,2.99,536.51,320.45,55.97,1009.13
2025-10-01 11:09:02,19.66,34.29,745.9,19.66,7.46,895.6,231.31,16.29,1049.06
2025-10-01 11:09:07,21.01,51.48,1701.77,19.58,6.84,677.5,30.52,9.38,1019.74
2025-10-01 11:09:12,23.44,62.74,691.48,20.58,10.26,412.94,212.66,85.59,1024.78
2025-10-01 11:09:17,15.45,74.24,1765.38,20.5,3.88,705.45,3.98,75.18,1029.84
2025-10-01 11:09:22,15.46,85.3,1658.48,19.72,8.31,672.25,243.9,5.4,1018.0
2025-10-01 11:09:27,19.58,81.47,1132.5,20.01,4.2,104.17,267.97,48.1,997.51
2025-10-01 11:09:32,24.88,34.52,417.66,19.87,7.58,808.55,338.08,6.3,975.9
2025-10-01 11:09:37,15.74,63.22,769.27,20.72,5.85,706.81,49.45,66.5,991.14
2025-10-01 11:09:42,29.88,51.69,1846.73,20.15,5.5,163.38,351.4,63.53,990.53
2025-10-01 11:09:47,28.86,77.36,1588.42,20.72,10.12,58.72,34.15,58.45,977.69
2025-10-01 11:09:52,18.03,57.23,1808.39,19.92,10.68,993.47,60.37,53.8,1029.7
2025-10-01 11:09:57,21.41,44.04,1210.81,20.17,9.2,330.15,140.09,20.89,1002.85
2025-10-01 11:10:02,25.3,59.46,976.58,20.69,3.76,871.69,123.82,36.65,979.76
2025-10-01 11:10:07,17.51,81.25,1209.68,20.59,8.64,329.25,330.93,55.09,1002.64
2025-10-01 11:10:12,34.09,58.58,1694.92,19.63,2.85,208.43,104.08,99.12,1042.92
2025-10-01 11:10:17,22.71,72.88,1191.46,19.25,8.33,38.3,494.38,14.43,993.07
2025-10-01 11:10:22,28.09,68.29,1844.26,20.32,7.79,111.49,101.27,68.26,971.69
2025-10-01 11:10:27,19.63,35.56,793.3,19.91,4.82,325.87,187.53,81.52,963.1
2025-10-01 11:10:32,25.76,76.73,1507.96,19.22,0.54,501.7,230.11,8.9,987.8
2025-10-01 11:10:37,33.16,31.12,443.2,19.55,3.77,298.19,214.55,8.2,985.86
2025-10-01 11:10:42,28.21,77.85,1396.69,20.39,9.37,746.72,175.44,18.32,1001.94
2025-10-01 11:10:47,25.26,42.42,1421.72,20.86,1.8,206.73,19.8,20.13,1002.2
2025-10-01 11:10:52,18.13,55.31,1752.45,20.56,3.32,662.4,307.86,87.44,1011.75
2025-10-01 11:10:57,34.19,40.42,1140.29,19.42,10.4,590.97,176.5,83.48,961.57
2025-10-01 11:11:02,33.24,56.65,1668.99,20.67,4.87,752.87,332.27,18.71,968.04
2025-10-01 11:11:07,33.82,72.9,1498.42,19.68,7.8,418.61,367.78,23.62,1048.16
2025-10-01 11:11:12,34.2,65.7,1118.03,20.39,1.65,211.89,55.77,41.69,957.6
2025-10-01 11:11:17,19.67,35.05,407.18,19.37,2.58,765.21,265.97,23.89,1020.01
2025-10-01 11:11:22,29.81,52.43,936.78,20.47,10.39,791.64,326.16,57.79,969.83
2025-10-01 11:11:27,22.6,41.66,708.82,20.49,0.53,776.45,46.14,96.22,1026.22
2025-10-01 11:11:32,26.25,86.28,645.33,20.5,2.44,716.42,238.05,27.07,1048.17
2025-10-01 11:11:37,26.85,82.63,1860.58,19.71,0.95,347.58,398.79,62.72,1047.01
2025-10-01 11:11:42,15.91,46.47,999.97,20.67,7.34,605.68,319.9,4.2,968.08
2025-10-01 11:11:47,19.82,56.12,788.77,20.12,8.33,881.57,485.48,16.34,990.72
2025-10-01 11:11:52,20.23,34.8,1025.53,19.98,4.45,589.87,121.12,8.28,965.14
2025-10-01 11:11:57,17.8,36.36,854.04,19.35,7.26,476.22,257.09,96.7,999.09
2025-10-01 11:12:02,30.98,78.52,915.54,20.73,7.11,798.23,172.23,37.33,1018.96
2025-10-01 11:12:07,26.1,61.24,999.34,20.08,5.82,201.14,124.84,86.72,995.4
2025-10-01 11:12:12,26.8,82.48,1345.59,19.31,0.22,709.53,75.86,32.22,1036.29
2025-10-01 11:12:17,20.58,65.22,781.12,20.57,6.16,371.44,240.28,56.05,986.13
2025-10-01 11:12:22,15.01,89.27,672.67,19.22,7.62,938.25,267.65,96.87,987.95
2025-10-01 11:12:27,15.03,70.98,1068.95,20.26,6.39,785.05,299.02,70.97,994.53
2025-10-01 11:12:32,23.67,41.09,1885.88,20.95,4.95,701.41,364.02,90.89,997.09
2025-10-01 11:12:37,18.34,65.12,499.59,20.21,2.92,6.38,451.74,17.72,1003.64
2025-10-01 11:12:42,27.92,87.71,715.49,19.76,6.97,713.17,23.41,64.69,1047.67
2025-10-01 11:12:47,27.38,46.81,463.71,19.82,2.82,248.48,36.36,44.3,954.89
2025-10-01 11:12:52,26.11,37.75,929.49,19.65,10.88,73.25,446.46,48.1,984.79
2025-10-01 11:12:57,34.28,75.87,481.93,19.67,2.8,781.93,186.35,45.17,1020.43
2025-10-01 11:13:02,26.12,85.93,1658.71,19.68,3.64,335.65,45.23,67.79,975.43
2025-10-01 11:13:07,34.5,69.06,590.36,20.39,8.65,304.22,140.7,2.97,1033.74
2025-10-01 11:13:12,16.98,42.94,1587.46,20.7,2.66,358.39,4.84,64.63,952.54
2025-10-01 11:13:17,24.7,33.28,1329.78,19.48,7.14,970.45,445.65,66.45,989.36
2025-10-01 11:13:22,29.25,74.4,743.88,19.97,0.62,713.18,177.7,88.31,954.99
2025-10-01 11:13:27,24.19,88.82,1206.39,20.23,8.24,829.73,67.49,83.94,1048.57
2025-10-01 11:13:32,28.93,58.51,1255.34,20.72,6.11,636.28,386.88,54.75,1015.97
2025-10-01 11:13:37,30.74,65.35,1935.92,20.04,3.0,13.22,468.12,29.56,989.24
2025-10-01 11:13:42,17.12,59.55,1404.07,20.63,7.97,372.09,209.24,15.37,1048.42
2025-10-01 11:13:47,22.0,33.68,1274.25,19.43,8.42,33.61,364.36,27.52,973.38
2025-10-01 11:13:52,34.71,49.89,1283.52,20.78,9.53,779.68,404.98,20.58,986.98
2025-10-01 11:13:57,16.03,38.03,1932.04,20.1,3.01,767.03,189.77,13.59,1034.94
2025-10-01 11:14:02,20.53,43.18,1098.49,20.08,5.24,597.65,34.13,23.74,1001.54
2025-10-01 11:14:07,27.19,36.81,1928.44,19.08,9.91,375.78,16.14,60.35,1027.01
2025-10-01 11:14:12,17.37,42.96,649.39,19.1,8.19,87.19,419.23,19.64,971.26
2025-10-01 11:14:17,28.81,67.24,1947.44,19.07,3.67,221.98,459.95,94.79,994.16
2025-10-01 11:14:22,18.85,76.21,860.73,19.09,6.61,418.69,286.25,33.86,956.67
2025-10-01 11:14:27,19.97,64.88,1465.88,20.29,1.61,260.97,286.82,57.07,1012.22
2025-10-01 11:14:32,28.09,56.41,589.95,20.88,5.05,246.44,61.62,11.14,1048.82
2025-10-01 11:14:37,23.29,65.92,1258.05,19.67,5.44,607.63,238.87,61.33,979.24
2025-10-01 11:14:42,32.72,84.88,1791.09,19.11,4.07,502.37,132.25,54.13,994.33
2025-10-01 11:14:47,17.13,80.45,1316.44,20.5,3.36,555.27,103.46,94.98,952.39
2025-10-01 11:14:52,30.28,41.7,1940.7,20.65,8.09,93.87,65.79,34.45,978.06
2025-10-01 11:14:57,20.55,81.76,1350.73,20.46,4.76,690.36,366.21,38.47,950.3
2025-10-01 11:15:02,21.08,78.27,878.14,20.7,6.28,938.59,57.92,9.15,1024.88
2025-10-01 11:15:07,30.26,63.66,1996.6,19.36,0.35,309.2,33.97,58.38,972.63
2025-10-01 11:15:12,30.61,70.46,652.11,20.16,7.23,703.07,289.35,73.94,1036.15
2025-10-01 11:15:17,26.47,31.86,487.85,20.22,0.69,455.01,163.23,23.91,1000.84
2025-10-01 11:15:22,27.09,53.33,609.5,20.93,10.05,852.17,371.24,16.83,981.49
2025-10-01 11:15:27,25.19,81.66,1130.47,20.54,1.17,493.24,94.57,56.41,1023.26
2025-10-01 11:15:32,29.67,33.54,900.5,20.13,9.76,249.51,148.13,35.2,1005.4
2025-10-01 11:15:37,17.3,88.59,1292.62,19.17,7.22,731.3,389.59,46.24,995.4
2025-10-01 11:15:42,25.59,38.02,1399.89,19.38,10.09,151.39,17.72,8.37,985.03
2025-10-01 11:15:47,28.29,73.28,1165.44,19.38,10.99,180.88,283.98,31.3,1022.64
2025-10-01 11:15:52,29.4,61.38,1447.22,19.35,8.95,580.56,348.94,19.1,975.69
2025-10-01 11:15:57,29.67,56.26,1977.54,20.46,2.72,949.97,313.58,69.59,998.88
2025-10-01 11:16:02,28.25,76.76,1857.28,19.51,9.14,329.08,447.49,17.85,958.97
2025-10-01 11:16:07,34.82,57.66,1034.26,20.5,0.6,739.35,174.21,75.85,962.85
2025-10-01 11:16:12,34.32,32.28,464.63,19.46,1.87,307.16,238.09,33.92,988.5
2025-10-01 11:16:17,29.85,63.95,1822.66,20.6,8.64,202.02,109.51,91.76,1026.06
2025-10-01 11:16:22,19.62,45.37,1875.88,20.46,1.73,579.51,43.6,11.7,982.89
2025-10-01 11:16:27,26.64,89.47,1542.01,20.49,10.64,368.69,466.19,88.79,974.45
2025-10-01 11:16:32,27.46,85.35,1182.78,20.01,6.9,728.68,58.53,62.54,978.11
2025-10-01 11:16:37,22.09,35.61,1232.38,20.67,0.34,10.96,441.25,37.93,1007.41
2025-10-01 11:16:42,23.21,72.17,1206.5,19.39,1.35,535.08,327.12,54.07,1049.38
2025-10-01 11:16:47,20.41,62.33,1158.85,19.7,4.97,260.46,370.57,26.16,990.59
2025-10-01 11:16:52,25.18,52.65,577.9,19.05,5.62,877.32,208.39,51.04,1009.18
2025-10-01 11:16:57,27.17,51.34,839.24,20.76,10.23,384.8,40.02,73.03,963.49
2025-10-01 11:17:02,28.2,39.59,1738.11,19.6,2.17,485.03,429.99,13.9,1026.6
2025-10-01 11:17:07,18.53,40.31,1742.67,20.87,10.0,698.72,1.05,1.81,953.1
2025-10-01 11:17:12,31.9,69.62,1498.83,19.01,9.93,773.57,406.39,54.57,1035.92
2025-10-01 11:17:17,32.69,52.48,1330.53,19.77,2.67,90.57,145.01,33.67,1025.73
2025-10-01 11:17:22,23.83,68.16,1363.19,19.54,5.69,767.34,445.1,38.86,1049.1
2025-10-01 11:17:27,27.55,54.65,1460.21,20.01,10.23,932.38,483.02,40.89,1032.65
2025-10-01 11:17:32,20.74,82.53,451.93,19.57,7.84,766.84,165.25,34.0,953.49
2025-10-01 11:17:37,26.46,61.14,1026.34,20.64,5.91,772.94,216.77,88.48,1020.39
2025-10-01 11:17:42,18.51,64.62,567.43,20.57,6.29,655.04,491.87,13.57,965.02
2025-10-01 11:17:47,23.54,61.9,445.44,20.34,2.33,25.85,71.46,60.73,972.89
2025-10-01 11:17:52,29.69,30.21,1340.05,20.82,9.6,477.73,436.82,94.97,974.87
2025-10-01 11:17:57,16.61,60.43,1486.67,20.74,3.34,143.79,246.92,19.05,1033.08
2025-10-01 11:18:02,34.38,50.39,1211.97,19.31,7.55,315.49,110.86,92.59,1029.51
2025-10-01 11:18:07,28.42,34.82,716.23,19.5,8.19,956.12,388.06,71.78,1015.63
2025-10-01 11:18:12,33.94,49.26,518.77,20.03,0.2,191.1,67.84,75.92,954.88
2025-10-01 11:18:17,15.63,63.94,799.22,19.31,5.48,321.98,352.21,21.41,990.4
2025-10-01 11:18:22,27.82,41.89,1008.74,20.9,0.83,604.28,109.47,96.62,1035.65
2025-10-01 11:18:27,32.7,88.22,1877.02,20.53,8.84,517.6,205.76,73.76,1009.57
2025-10-01 11:18:32,31.14,30.42,370.98,20.28,10.04,389.03,70.79,31.94,1012.45
2025-10-01 11:18:37,23.7,32.42,451.18,19.48,6.12,717.43,266.7,62.26,982.06
2025-10-01 11:18:42,25.47,81.25,461.64,20.01,4.53,791.02,448.91,7.62,1025.7
2025-10-01 11:18:47,16.97,71.41,1181.21,19.45,0.22,49.83,84.46,12.04,996.57
2025-10-01 11:18:52,28.07,62.26,1827.69,19.36,10.6,906.8,373.71,32.73,1020.42
2025-10-01 11:18:57,31.21,57.9,622.39,20.32,3.91,427.49,376.88,47.38,1001.28
2025-10-01 11:19:02,23.81,70.21,480.53,19.16,1.77,262.53,377.54,49.62,981.76
2025-10-01 11:19:07,33.29,45.55,1217.53,19.12,1.97,685.71,280.04,9.8,1003.38
2025-10-01 11:19:12,33.04,59.31,427.72,20.32,1.99,458.64,98.72,74.68,960.12
2025-10-01 11:19:17,30.21,60.99,563.29,20.85,1.61,276.28,279.15,77.19,973.68
2025-10-01 11:19:22,26.91,56.03,1051.7,19.46,9.62,475.25,314.64,56.23,1004.12
2025-10-01 11:19:27,15.79,59.76,1717.12,19.58,0.33,329.46,469.04,86.34,1034.01
2025-10-01 11:19:32,30.37,67.37,860.01,19.99,3.95,949.98,204.58,44.59,957.75
2025-10-01 11:19:37,20.55,62.28,1041.41,20.29,8.72,159.28,234.14,9.47,969.04
2025-10-01 11:19:42,30.61,55.61,1224.12,19.71,1.55,307.91,292.45,37.79,1019.28
2025-10-01 11:19:47,33.63,77.64,1522.5,19.13,8.88,512.82,373.93,73.64,1018.53
2025-10-01 11:19:52,20.15,88.75,544.64,20.2,3.68,912.77,47.2,95.77,964.16
2025-10-01 11:19:57,23.62,36.02,1584.09,20.07,0.41,99.73,310.82,58.25,955.48
2025-10-01 11:20:02,16.74,64.98,561.45,20.04,1.53,304.62,207.75,19.52,1047.24
2025-10-01 11:20:07,33.6,59.28,1289.0,20.72,3.37,228.38,406.7,11.44,1047.68
2025-10-01 11:20:12,24.68,82.67,369.03,19.71,5.17,471.05,24.06,53.74,991.39
2025-10-01 11:20:17,19.52,78.5,712.72,19.61,0.94,728.92,153.38,91.18,958.64
2025-10-01 11:20:22,17.43,77.18,1560.57,19.9,4.68,383.07,433.81,4.03,1012.48
2025-10-01 11:20:27,15.62,30.39,1123.15,19.54,6.21,113.91,490.04,12.29,1006.79
2025-10-01 11:20:32,26.5,55.13,561.38,20.01,10.42,928.58,350.0,35.69,1032.6
2025-10-01 11:20:37,29.22,58.16,602.05,20.44,3.64,305.6,271.27,39.14,1000.45
2025-10-01 11:20:42,23.59,80.64,1891.57,20.3,3.0,127.28,97.67,11.49,972.51
2025-10-01 11:20:47,16.9,50.95,1424.21,19.57,0.9,760.65,140.27,8.62,1000.91
2025-10-01 11:20:52,32.6,79.44,1602.93,20.78,8.35,531.65,124.15,52.1,966.1
2025-10-01 11:20:57,28.9,72.19,1920.64,20.26,1.43,335.4,290.88,28.8,957.54
2025-10-01 11:21:02,30.31,61.79,1271.14,20.73,6.09,692.67,432.56,56.05,1002.91
2025-10-01 11:21:07,32.84,88.4,1572.19,19.76,0.58,259.52,277.73,22.96,955.97
2025-10-01 11:21:12,30.92,47.1,1318.24,20.84,4.15,316.63,338.31,58.07,1026.44
2025-10-01 11:21:17,15.08,83.12,977.46,19.17,6.41,577.73,323.9,79.76,1034.57
2025-10-01 11:21:22,32.26,62.39,1356.2,19.48,5.1,34.33,21.96,63.92,995.83
2025-10-01 11:21:27,15.73,69.42,1920.67,20.1,0.4,731.87,219.14,12.43,975.44
2025-10-01 11:21:32,34.03,31.8,1154.23,20.51,2.81,322.77,190.54,24.2,1013.68
2025-10-01 11:21:37,31.52,83.3,961.6,19.91,4.06,624.37,247.33,63.47,1012.36
2025-10-01 11:21:42,34.32,36.27,1145.81,19.65,1.92,331.28,108.1,99.6,1006.11
2025-10-01 11:21:47,26.0,38.65,1368.28,20.12,2.59,929.77,258.3,73.92,961.91
2025-10-01 11:21:52,31.56,47.03,1491.1,20.44,2.94,389.63,278.07,99.14,1028.5
2025-10-01 11:21:57,17.56,89.59,1539.36,19.79,9.18,70.6,359.39,45.94,985.88
2025-10-01 11:22:02,31.72,81.7,1490.58,20.23,6.96,922.01,408.93,34.24,1026.57
2025-10-01 11:22:07,15.22,78.14,1471.94,19.25,3.64,369.0,156.91,14.66,980.99
2025-10-01 11:22:12,18.09,62.69,1378.21,20.94,8.13,97.29,416.27,9.91,956.35
2025-10-01 11:22:18,17.63,45.22,713.45,20.55,7.71,959.95,0.99,46.36,967.82
2025-10-01 11:22:23,15.99,60.33,1298.56,19.16,9.42,472.31,251.79,29.48,1012.7
2025-10-01 11:22:28,25.34,68.69,623.06,20.08,6.2,24.92,41.68,96.99,1028.97
2025-10-01 11:22:33,27.56,32.23,1949.18,20.25,10.36,439.97,177.94,96.63,1047.21
2025-10-01 11:22:38,21.84,75.82,1673.88,19.42,3.87,184.73,468.13,75.05,966.73
2025-10-01 11:22:43,34.51,55.67,713.36,19.28,9.68,475.44,127.55,55.67,992.25
2025-10-01 11:22:48,28.88,36.77,975.76,20.31,3.3,708.63,79.18,51.95,978.65
2025-10-01 11:22:53,16.27,88.15,923.84,20.89,4.38,983.29,217.46,46.21,1040.33
